Date       Open	   High	  Low	    Close
2/22/2024	2098.06	2120.31	2098.06	2113.82
2/23/2024	2113.82	2132.91	2113.82	2130.37
2/26/2024	2130.37	2130.37	2108.82	2124.82
2/27/2024	2124.82	2150.06	2124.82	2146.61
2/28/2024	2146.61	2146.61	2120.19	2121.71
2/29/2024	2121.71	2138.58	2120.95	2129.77
3/1/2024	2129.77	2155.96	2129.77	2140.26
3/4/2024	2140.26	2148.6	2123.29	2125.69
3/5/2024	2125.7	2125.7	2096.94	2103.58
3/6/2024	2103.58	2134.01	2103.58	2119.2
3/7/2024	2119.2	2145.97	2119.2	2136.93
3/8/2024	2136.93	2151.73	2122.65	2127.41
3/11/2024	2127.41	2127.41	2082.79	2102.11
3/12/2024	2102.11	2116.21	2092.01	2095.5
3/13/2024	2095.5	2111.39	2088.05	2095.33
3/14/2024	2095.33	2095.33	2033.91	2053.34
3/15/2024	2053.34	2071.29	2043.78	2068.12
3/18/2024	2068.12	2085.11	2068.12	2073.46
3/19/2024	2073.47	2106.26	2073.47	2101.26
3/20/2024	2101.26	2135.26	2097.74	2126.64
3/21/2024	2126.64	2151.96	2126.64	2146.53
3/22/2024	2146.53	2147.72	2125.83	2125.83
3/25/2024	2125.83	2163.93	2125.83	2136.88
3/26/2024	2136.88	2145.11	2125.7	2129.62
3/27/2024	2129.62	2170.24	2129.62	2169.57
3/28/2024	2169.57	2172.21	2157.78	2168.19
4/1/2024	2168.19	2179.67	2163.77	2172.37
4/2/2024	2172.37	2174.79	2141.7	2157.33
4/3/2024	2157.33	2172	2152.1	2170.91
4/4/2024	2170.91	2191.97	2146.44	2151.38
4/5/2024	2151.38	2162.21	2143.69	2156.33
4/8/2024	2156.33	2203.83	2156.33	2195.2
4/9/2024	2195.2	2215.58	2180.59	2200.56
4/10/2024	2200.56	2200.56	2147.54	2166.56
4/11/2024	2166.55	2177	2153.06	2166.95
4/12/2024	2166.95	2180.45	2121.12	2127.48
4/15/2024	2127.48	2158.94	2118.39	2124.63
4/16/2024	2124.63	2124.63	2070.36	2104.35
4/17/2024	2104.35	2143.44	2104.35	2105.39
4/18/2024	2105.39	2128.61	2094.33	2102.65
4/19/2024	2102.65	2118.91	2098.46	2115.95
4/22/2024	2115.95	2136.33	2093.02	2124.94
4/23/2024	2124.94	2124.94	2075.02	2084.67
4/24/2024	2084.67	2105.57	2063.21	2073.09
4/25/2024	2073.09	2076.39	2030.77	2070.42
4/26/2024	2070.43	2092.55	2068.23	2082.83
4/29/2024	2082.83	2100.73	2082.83	2096.53
4/30/2024	2096.53	2096.53	2057.22	2057.22
5/1/2024	2057.22	2104.46	2057.22	2072.23
5/2/2024	2072.23	2100.4	2072.23	2094.84
5/3/2024	2094.84	2127.37	2094.84	2121.36
5/6/2024	2121.36	2144.03	2118.13	2120.72
5/7/2024	2120.72	2138.83	2120.72	2124.78
5/8/2024	2124.78	2124.78	2102.19	2109.33
5/9/2024	2109.33	2139.47	2104.82	2136.33
5/10/2024	2136.33	2151.04	2122.54	2125.01
5/13/2024	2125.01	2144.34	2125.01	2131.61
5/14/2024	2131.61	2147.29	2129.77	2140.69
5/15/2024	2140.69	2164.8	2133.72	2163.9
5/16/2024	2163.91	2177.76	2162.63	2170.15
5/17/2024	2170.15	2182.57	2166.25	2171.28
5/20/2024	2171.28	2182.5	2157.87	2168.85
5/21/2024	2168.86	2178.68	2159.77	2165.22
5/22/2024	2165.22	2165.22	2123.49	2133.09
5/23/2024	2133.09	2139.17	2104.13	2117.68
5/24/2024	2117.68	2139.36	2117.68	2132.86
5/28/2024	2132.86	2145.92	2124.23	2131.96
5/29/2024	2131.96	2131.96	2088.8	2090.42
5/30/2024	2090.43	2113.29	2090.43	2107.92
5/31/2024	2107.92	2122.45	2092.24	2122.33
6/3/2024	2122.33	2122.33	2094.25	2109.98
6/4/2024	2109.98	2109.98	2038.99	2039.41
6/5/2024	2039.41	2050.28	2036.12	2050.07
6/6/2024	2050.07	2064.78	2047.9	2057.88
6/7/2024	2057.88	2057.88	2015.96	2018.5
6/10/2024	2018.5	2018.5	1994.33	2010.79
6/11/2024	2010.79	2010.79	1966.86	1988.23
6/12/2024	1988.23	2014.73	1976.51	1981.3
6/13/2024	1981.3	1981.3	1952.03	1971.5
6/14/2024	1971.5	1971.5	1925.38	1938.9
6/17/2024	1938.9	1959.46	1921.98	1958.04
6/18/2024	1958.04	1978.55	1948.58	1958.29
6/20/2024	1958.29	1980.43	1958.29	1963.86
6/21/2024	1963.87	1963.87	1937.81	1956.05
6/24/2024	1956.05	1977.55	1956.05	1957.31
6/25/2024	1957.31	1957.31	1928.45	1938.15
6/26/2024	1938.15	1959.87	1925.06	1958.73
6/27/2024	1958.73	1962.46	1947.22	1956.03
6/28/2024	1956.03	1992.66	1956.03	1979.53
7/1/2024	1979.53	2007.56	1975.88	1981.88
7/2/2024	1980.96	1985.46	1964.06	1984.18
7/3/2024	1984.18	2025.53	1984.18	2019.62
7/5/2024	2019.62	2019.62	1988.34	1995.32
7/8/2024	1995.32	1999.96	1985.52	1991.39
7/9/2024	1991.39	1991.39	1974.51	1975.04
7/10/2024	1975.04	1990.54	1975.04	1989.64
7/11/2024	1989.64	2036.24	1989.64	2030.95
7/12/2024	2030.95	2064.82	2030.95	2055.36
7/15/2024	2055.36	2093.62	2055.36	2074.78
7/16/2024	2074.78	2094.41	2051.41	2093.11
7/17/2024	2093.11	2093.11	2065.55	2065.55
7/18/2024	2065.55	2075.66	2033.03	2041.3
7/19/2024	2041.3	2041.3	2019.59	2025.42
7/22/2024	2025.42	2038.72	2014.59	2037.02
7/23/2024	2037.02	2037.94	2009.91	2037.32
7/24/2024	2037.32	2041.27	1992.65	1992.65
7/25/2024	1992.65	2069.53	1992.65	2049.35
7/26/2024	2049.35	2089.3	2049.35	2080.62
7/29/2024	2080.62	2080.62	2057.3	2069.11
7/30/2024	2069.11	2069.11	2050.33	2050.69
7/31/2024	2050.69	2112.98	2050.69	2086.86
8/1/2024	2086.86	2087.79	1991.97	2008.31
8/2/2024	2008.31	2008.31	1933.55	1948.45
8/5/2024	1948.45	1948.45	1848.82	1907.03
8/6/2024	1907.03	1943.95	1897.69	1923.5
8/7/2024	1923.5	1961.51	1904.09	1904.31
8/8/2024	1904.31	1941.54	1904.31	1932.14
8/9/2024	1932.14	1943.32	1923.17	1934.53
8/12/2024	1934.53	1941.8	1915.23	1918.68
8/13/2024	1918.68	1948.32	1912.94	1944.98
8/14/2024	1944.98	1944.98	1912.06	1923.18
8/15/2024	1923.18	1959.84	1923.18	1942.99
8/16/2024	1942.99	1942.99	1930.3	1938.09
8/19/2024	1938.09	1968.14	1938.09	1951.15
8/20/2024	1951.15	1951.15	1919.5	1923.43
8/21/2024	1923.43	1971.47	1923.43	1970.65
8/22/2024	1970.64	1970.64	1939.12	1946.36
8/23/2024	1946.36	1983.51	1944.64	1976.22
8/26/2024	1976.22	2005.64	1976.22	1989.16
8/27/2024	1989.16	1998.07	1984.13	1992.98
8/28/2024	1992.98	1992.98	1948.6	1956.14
8/29/2024	1956.13	1988.84	1956.13	1975.23
8/30/2024	1975.23	1978.16	1958.44	1978.08
9/3/2024	1978.08	1978.08	1873.81	1878.16
9/4/2024	1878.16	1896.79	1854.32	1860.82
9/5/2024	1860.82	1874.25	1850.91	1857.85
9/6/2024	1857.85	1867.75	1826.74	1838.57
9/9/2024	1838.58	1868.38	1838.58	1850.56
9/10/2024	1850.56	1850.56	1811.19	1824.5
9/11/2024	1824.5	1853.19	1798.96	1852.13
9/12/2024	1852.13	1889.49	1852.13	1885.68
9/13/2024	1885.67	1940.52	1885.67	1925.57
9/16/2024	1925.58	1943.8	1921.45	1929.78
9/17/2024	1929.78	1953.64	1926.36	1942.06
9/18/2024	1942.06	1985.02	1935.56	1944.24
9/19/2024	1944.24	2012.95	1944.24	2012.57
9/20/2024	2012.57	2012.57	1966.72	1974.14
9/23/2024	1974.14	1984.03	1969.02	1982.93
9/24/2024	1982.93	2061.86	1982.93	2046.8
9/25/2024	2046.8	2046.8	2028.92	2036.4
9/26/2024	2036.4	2103.69	2036.4	2080.39
9/27/2024	2080.39	2120.59	2080.39	2095.24
9/30/2024	2095.24	2099.49	2072.19	2087.09
10/1/2024	2087.09	2099.59	2072.61	2093.33
10/2/2024	2093.33	2114.68	2080.03	2082.89
10/3/2024	2082.89	2082.89	2046.73	2052.76
10/4/2024	2052.76	2081.63	2052.76	2069.61
10/7/2024	2069.61	2079.05	2057.19	2078.78
10/8/2024	2078.78	2078.78	2011.04	2030.03
10/9/2024	2030.03	2036.47	2007.89	2033.01
10/10/2024	2033.01	2036.05	2014.12	2033.87
10/11/2024	2033.87	2048.34	2023.43	2046.04
10/14/2024	2046.04	2046.04	2023.63	2044.49
10/15/2024	2044.49	2044.49	2006.56	2006.56
10/16/2024	2006.56	2030.81	2006.56	2029.87
10/17/2024	2029.87	2042.76	2017.13	2039.79
10/18/2024	2039.8	2060.71	2038.88	2040.03
10/21/2024	2040.03	2042.84	2015.51	2022.07
10/22/2024	2022.07	2022.07	1985.01	2003.1
10/23/2024	2003.1	2003.1	1966.48	1971.6
10/24/2024	1971.6	1988.64	1963.94	1985.71
10/25/2024	1985.71	2015.16	1984.8	1992.11
10/28/2024	1992.11	2053.65	1992.11	2051.44
10/29/2024	2051.44	2052.03	2031.91	2034.42
10/30/2024	2034.42	2043.99	2008.54	2009.64
10/31/2024	2009.64	2017.62	1982.47	1988.73
11/1/2024	1988.73	2005.68	1988.24	2000.17
11/4/2024	2000.17	2027.09	2000.17	2008.68
11/5/2024	2008.68	2028.6	2000.77	2028.6
11/6/2024	2028.6	2184.38	2028.6	2177.09
11/7/2024	2177.09	2200.91	2177.09	2183.18
11/8/2024	2183.18	2183.18	2126.29	2148.26
11/11/2024	2148.26	2148.26	2123.17	2126.03
11/12/2024	2126.03	2126.03	2060.81	2070.9
11/13/2024	2070.91	2070.91	2037.75	2038.38
11/14/2024	2038.38	2052.13	2008.91	2015.03
11/15/2024	2015.03	2036.47	2011.68	2018.74
11/18/2024	2018.74	2053.12	2018.74	2049.58
11/19/2024	2049.58	2055.14	2025.74	2053.47
11/20/2024	2053.47	2083.14	2053.47	2063.5
11/21/2024	2063.5	2091.66	2054.05	2080.83
11/22/2024	2080.83	2099.71	2070.21	2094.08
11/25/2024	2094.08	2123.41	2094.08	2112.13
11/26/2024	2112.13	2112.13	2081.8	2088.73
11/27/2024	2088.73	2115.79	2088.73	2097.83
11/29/2024	2097.83	2106.19	2091.85	2099.56
12/2/2024	2099.56	2109.6	2096.97	2105.57
12/3/2024	2105.57	2109.07	2085.95	2087.33
12/4/2024	2087.33	2087.7	2058.81	2064.83
12/5/2024	2064.83	2074.31	2045.7	2057.18
12/6/2024	2057.18	2063.93	2016.28	2019.68
12/9/2024	2019.67	2081.56	2019.67	2054.66
12/10/2024	2054.66	2057.27	2028.68	2038.1
12/11/2024	2038.1	2043.5	2025.54	2031.86
12/12/2024	2031.86	2031.86	1976.28	1977.56
12/13/2024	1977.56	1977.56	1922.86	1926.89
12/16/2024	1926.89	1927.15	1902.07	1902.24
12/17/2024	1902.24	1902.24	1864.35	1879.76
12/18/2024	1879.76	1883.35	1802.3	1809.72
12/19/2024	1809.72	1826.9	1786.78	1790.79
12/20/2024	1790.79	1807.91	1770.96	1794.14
12/23/2024	1794.14	1797.87	1779.21	1792.76
12/24/2024	1792.76	1805.87	1785.3	1804.84
12/26/2024	1804.84	1805.06	1783.13	1801.28
12/27/2024	1801.28	1805.03	1772.1	1782.52
12/30/2024	1782.52	1782.52	1759.32	1769.7
12/31/2024	1769.7	1797.6	1769.7	1786.16
1/2/2025	1786.16	1803.13	1773.91	1775.22
1/3/2025	1775.22	1775.22	1748.38	1765.21
1/6/2025	1765.21	1817.76	1765.21	1795.83
1/7/2025	1795.83	1815.38	1779.79	1788.54
1/8/2025	1788.54	1788.54	1754.67	1768.22
1/10/2025	1768.22	1770.86	1754.24	1760.47
1/13/2025	1760.47	1807.23	1750.67	1806.2
1/14/2025	1806.2	1822.93	1803.19	1815.78
1/15/2025	1815.78	1849.82	1815.78	1844.41
1/16/2025	1844.41	1849.04	1828.83	1840.23
1/17/2025	1840.23	1870.14	1840.23	1856.08
1/21/2025	1856.08	1886.4	1856.08	1875.33
1/22/2025	1875.33	1876.89	1845.97	1847.29
1/23/2025	1847.29	1874.66	1844.01	1862.22
1/24/2025	1862.21	1885.68	1862.21	1874.19
1/27/2025	1874.19	1874.19	1855.91	1861.71
1/28/2025	1861.71	1872.09	1847.6	1865.99
1/29/2025	1865.99	1890.2	1860.3	1880.04
1/30/2025	1880.04	1894.76	1872.78	1890.8
1/31/2025	1890.8	1899.05	1858.88	1862.24
2/3/2025	1862.24	1866.61	1819.23	1846.81
2/4/2025	1846.81	1879.91	1846.81	1878.85
2/5/2025	1878.85	1888.71	1873.49	1887.47
2/6/2025	1887.47	1926.15	1887.47	1912.34
2/7/2025	1912.34	1924.07	1872.35	1875.86
2/10/2025	1875.86	1948.12	1875.86	1937.33
2/11/2025	1937.33	1943.5	1916.24	1920.19
2/12/2025	1920.18	1922.65	1894.32	1898.34
2/13/2025	1898.34	1925.13	1895.84	1922.39
2/14/2025	1922.39	1942.64	1918	1934.71
2/18/2025	1934.71	1975.13	1934.71	1973.57
2/19/2025	1973.57	1973.57	1950.25	1954.72
2/20/2025	1954.72	1991.77	1949.83	1960.75
2/21/2025	1960.75	1979.53	1917.2	1920.4
2/24/2025	1920.39	1946.24	1920.39	1925.36
2/25/2025	1925.36	1927.52	1894.22	1915.88
2/26/2025	1915.88	1949.16	1915.78	1917.4
2/27/2025	1917.4	1929.13	1904.43	1905.03
2/28/2025	1905.03	1910.7	1879.26	1902.58
3/3/2025	1902.58	1949.66	1868.35	1878.64
3/4/2025	1878.64	1887.58	1813.63	1853.93
3/5/2025	1853.93	1922.05	1853.93	1918.34
3/6/2025	1918.34	1938.3	1897.81	1913.28
3/7/2025	1913.28	1916.07	1872.25	1903.25
3/10/2025	1903.25	1903.25	1806.07	1828.58
3/11/2025	1828.58	1874.86	1828.58	1859.52
3/12/2025	1859.52	1872.8	1851.48	1856.5
3/13/2025	1856.51	1879.61	1847.31	1859.66
3/14/2025	1859.66	1936.21	1859.66	1933.74
3/17/2025	1933.74	1947.12	1922.21	1937.65
3/18/2025	1937.65	1944.41	1917.98	1943.68
3/19/2025	1943.68	1969.94	1937.52	1962.24
3/20/2025	1962.24	1962.24	1937.8	1946.79
3/21/2025	1946.79	1946.79	1886.4	1903.57
3/24/2025	1903.57	1949.23	1903.57	1932.64
3/25/2025	1932.64	1960.22	1932.64	1949.24
3/26/2025	1949.24	1958.21	1931.62	1939.63
3/27/2025	1939.63	1939.63	1911.47	1930.12
3/28/2025	1930.12	1930.12	1872.07	1876.08
3/31/2025	1876.08	1876.08	1815.44	1859.82
